,LSOA21 code,IMD score,IMD decile
20917,E01022023,39.142,2
15625,E01016451,39.144,2
16455,E01017328,39.145,2
16278,E01017139,39.149,2
1706,E01001800,39.15,2
599,E01000627,39.15,2
13134,E01013827,39.154,2
5978,E01006297,39.155,2
6185,E01006508,39.164,2
5053,E01005343,39.165,2
2913,E01003059,39.166,2
28454,E01029988,39.168,2
24855,E01026172,39.169,2
12486,E01013147,39.173,2
5600,E01005917,39.18,2
11825,E01012459,39.186,2
3779,E01003963,39.212,2
7358,E01007733,39.212,2
15261,E01016064,39.216,2
23723,E01024996,39.217,2
10243,E01010776,39.221,2
8214,E01008633,39.23,2
1672,E01001760,39.233,2
14417,E01015182,39.234,2
8019,E01008430,39.234,2
20932,E01022039,39.241,2
19779,E01020840,39.242,2
13918,E01014660,39.247,2
12053,E01012694,39.258,2
3798,E01003991,39.26,2
4649,E01004911,39.261,2
1685,E01001775,39.266,2
12911,E01013588,39.275,2
10129,E01010658,39.28,2
18851,E01019863,39.281,2
12134,E01012775,39.285,2
24190,E01025481,39.285,2
10581,E01011121,39.287,2
829,E01000868,39.291,2
18808,E01019817,39.292,2
5943,E01006262,39.295,2
21796,E01022966,39.295,2
14959,E01015754,39.297,2
7083,E01007448,39.312,2
8428,E01008860,39.313,2
5640,E01005958,39.313,2
28200,E01029717,39.314,2
6493,E01006842,39.32,2
1513,E01001574,39.32,2
5895,E01006214,39.323,2
16449,E01017322,39.325,2
26687,E01028113,39.329,2
27072,E01028518,39.335,2
3114,E01003266,39.337,2
6370,E01006710,39.34,2
7494,E01007881,39.341,2
5047,E01005337,39.347,2
26797,E01028227,39.349,2
30830,E01032481,39.351,2
18152,E01019138,39.353,2
1971,E01002073,39.358,2
23229,E01024476,39.361,2
10867,E01011421,39.367,2
8024,E01008435,39.368,2
23780,E01025055,39.377,2
12621,E01013291,39.378,2
14752,E01015537,39.379,2
3342,E01003503,39.386,2
28625,E01030170,39.387,2
18063,E01019046,39.397,2
9362,E01009874,39.399,2
90,E01000098,39.405,2
19777,E01020838,39.411,2
26814,E01028245,39.411,2
28704,E01030254,39.418,2
4903,E01005182,39.421,2
9421,E01009934,39.43,2
11280,E01011867,39.431,2
3813,E01004007,39.431,2
10470,E01011010,39.434,2
9541,E01010057,39.439,2
11988,E01012629,39.439,2
9509,E01010025,39.443,2
17586,E01018546,39.443,2
14785,E01015570,39.444,2
13475,E01014193,39.445,2
3461,E01003633,39.451,2
9768,E01010293,39.452,2
9547,E01010064,39.454,2
8872,E01009348,39.455,2
8796,E01009266,39.463,2
30947,E01032608,39.465,2
14850,E01015641,39.471,2
5899,E01006218,39.471,2
9485,E01010001,39.471,2
9429,E01009942,39.486,2
4232,E01004469,39.486,2
18469,E01019471,39.487,2
9627,E01010146,39.487,2
6434,E01006782,39.488,2
9022,E01009509,39.489,2
14540,E01015313,39.49,2
9468,E01009982,39.492,2
20428,E01021507,39.493,2
23669,E01024940,39.494,2
16699,E01017594,39.495,2
1515,E01001576,39.498,2
1987,E01002090,39.501,2
5712,E01006030,39.511,2
6316,E01006655,39.513,2
8454,E01008886,39.518,2
27074,E01028520,39.519,2
3100,E01003252,39.521,2
22764,E01023976,39.523,2
1745,E01001842,39.524,2
11900,E01012536,39.525,2
9571,E01010090,39.525,2
13072,E01013760,39.533,2
27638,E01029131,39.534,2
23145,E01024390,39.535,2
10678,E01011223,39.539,2
13201,E01013897,39.54,2
5446,E01005763,39.541,2
4992,E01005279,39.541,2
2199,E01002310,39.544,2
11780,E01012412,39.546,2
30170,E01031779,39.554,2
17681,E01018645,39.556,2
5348,E01005654,39.559,2
11327,E01011914,39.561,2
28715,E01030265,39.565,2
9894,E01010420,39.582,2
31341,E01033109,39.582,2
17801,E01018770,39.587,2
8234,E01008653,39.587,2
4194,E01004428,39.593,2
13212,E01013908,39.596,2
11966,E01012605,39.598,2
4083,E01004312,39.603,2
5242,E01005542,39.609,2
16603,E01017490,39.609,2
19082,E01020111,39.621,2
20249,E01021322,39.624,2
2901,E01003047,39.632,2
23636,E01024904,39.634,2
18518,E01019523,39.634,2
5310,E01005616,39.635,2
1377,E01001432,39.635,2
23671,E01024942,39.638,2
29868,E01031456,39.65,2
16248,E01017108,39.65,2
8276,E01008695,39.653,2
1279,E01001333,39.653,2
16353,E01017219,39.655,2
4606,E01004867,39.655,2
25852,E01027230,39.659,2
14965,E01015760,39.664,2
31375,E01033151,39.664,2
8517,E01008958,39.665,2
4101,E01004335,39.67,2
21799,E01022969,39.671,2
13429,E01014144,39.672,2
15351,E01016160,39.675,2
26633,E01028057,39.677,2
23967,E01025247,39.683,2
5658,E01005976,39.684,2
3743,E01003921,39.685,2
10717,E01011262,39.697,2
13197,E01013893,39.7,2
12237,E01012884,39.706,2
10246,E01010779,39.706,2
7392,E01007767,39.725,2
12025,E01012666,39.725,2
1498,E01001558,39.726,2
26847,E01028280,39.727,2
19831,E01020895,39.735,2
8646,E01009098,39.736,2
3584,E01003761,39.737,2
2903,E01003049,39.746,2
9094,E01009588,39.747,2
10272,E01010806,39.749,2
4919,E01005200,39.75,2
24858,E01026175,39.751,2
575,E01000602,39.756,2
21747,E01022914,39.756,2
23480,E01024741,39.764,2
12569,E01013238,39.764,2
30841,E01032492,39.766,2
28304,E01029824,39.772,2
2708,E01002851,39.773,2
5334,E01005640,39.781,2
12861,E01013538,39.782,2
26536,E01027958,39.785,2
11756,E01012388,39.787,2
18209,E01019199,39.79,2
6516,E01006866,39.792,2
13556,E01014279,39.795,2
17527,E01018486,39.797,2
31342,E01033111,39.798,2
7409,E01007784,39.802,2
30853,E01032505,39.804,2
8383,E01008810,39.804,2
14056,E01014806,39.805,2
26029,E01027414,39.811,2
23840,E01025116,39.815,2
77,E01000084,39.815,2
6806,E01007168,39.823,2
16111,E01016969,39.825,2
6509,E01006858,39.829,2
17565,E01018525,39.834,2
7395,E01007770,39.838,2
5253,E01005553,39.847,2
3538,E01003712,39.856,2
19736,E01020793,39.861,2
2617,E01002755,39.869,2
8480,E01008919,39.872,2
14568,E01015341,39.878,2
13616,E01014339,39.88,2
23785,E01025060,39.882,2
1751,E01001848,39.884,2
3841,E01004040,39.89,2
58,E01000065,39.89,2
19725,E01020780,39.891,2
11679,E01012305,39.892,2
2611,E01002748,39.897,2
7263,E01007633,39.899,2
9742,E01010263,39.901,2
12660,E01013330,39.903,2
29495,E01031063,39.906,2
27432,E01028906,39.907,2
2203,E01002314,39.909,2
7929,E01008334,39.91,2
1583,E01001654,39.916,2
3352,E01003516,39.917,2
9948,E01010476,39.922,2
4644,E01004906,39.929,2
1095,E01001145,39.931,2
16053,E01016910,39.933,2
19642,E01020689,39.936,2
5160,E01005460,39.939,2
1278,E01001332,39.944,2
19735,E01020792,39.947,2
5715,E01006033,39.947,2
13833,E01014568,39.953,2
13152,E01013845,39.956,2
1967,E01002069,39.957,2
18122,E01019108,39.959,2
10449,E01010988,39.962,2
14926,E01015720,39.962,2
6558,E01006910,39.965,2
1760,E01001857,39.967,2
28315,E01029835,39.972,2
22641,E01023844,39.977,2
13073,E01013761,39.98,2
19581,E01020626,39.981,2
6405,E01006751,39.982,2
9739,E01010260,39.985,2
1965,E01002067,39.987,2
18051,E01019034,39.997,2
14321,E01015082,40.0,2
5143,E01005441,40.0,2
1743,E01001840,40.008,2
15031,E01015828,40.017,2
8498,E01008939,40.022,2
19626,E01020672,40.022,2
27556,E01029042,40.033,2
14314,E01015075,40.034,2
2585,E01002720,40.041,2
46,E01000053,40.044,2
7880,E01008281,40.044,2
25514,E01026865,40.046,2
1405,E01001461,40.049,2
30905,E01032564,40.061,2
8222,E01008641,40.062,2
10607,E01011149,40.067,2
26520,E01027942,40.07,2
1667,E01001755,40.073,2
23,E01000028,40.078,2
18238,E01019230,40.081,2
1859,E01001959,40.084,2
1229,E01001283,40.085,2
13190,E01013886,40.087,2
14655,E01015430,40.087,2
9540,E01010056,40.089,2
25868,E01027246,40.102,2
29498,E01031066,40.103,2
26851,E01028284,40.104,2
9029,E01009516,40.111,2
11544,E01012159,40.121,2
3148,E01003303,40.126,2
27120,E01028569,40.128,2
11227,E01011814,40.131,2
3762,E01003943,40.136,2
7429,E01007805,40.138,2
9122,E01009623,40.144,2
18576,E01019581,40.148,2
11793,E01012425,40.149,2
10714,E01011259,40.152,2
7920,E01008324,40.154,2
5078,E01005368,40.158,2
2172,E01002282,40.164,2
9978,E01010506,40.183,2
13204,E01013900,40.193,2
31810,E01034479,40.19510580005829,2
18071,E01019055,40.198,2
8333,E01008755,40.199,2
6291,E01006624,40.199,2
31602,E01033473,40.206,2
6986,E01007348,40.209,2
5512,E01005829,40.21,2
22925,E01024155,40.213,2
5344,E01005650,40.22,2
7131,E01007498,40.221,2
9558,E01010077,40.222,2
29866,E01031454,40.227,2
31440,E01033248,40.229,2
5239,E01005539,40.234,2
10183,E01010715,40.236,2
12920,E01013597,40.241,2
21327,E01022458,40.251,2
11178,E01011763,40.252,2
24781,E01026095,40.254,2
1402,E01001458,40.254,2
4553,E01004813,40.255,2
7467,E01007849,40.257,2
6698,E01007054,40.265,2
16469,E01017343,40.268,2
9330,E01009842,40.271,2
23988,E01025268,40.273,2
945,E01000990,40.278,2
14823,E01015612,40.279,2
26155,E01027552,40.284,2
20216,E01021288,40.286,2
15064,E01015861,40.29,2
17036,E01017948,40.291,2
7851,E01008252,40.291,2
26620,E01028044,40.292,2
4976,E01005263,40.299,2
17368,E01018314,40.304,2
1972,E01002074,40.305,2
19688,E01020741,40.306,2
9439,E01009953,40.311,2
5647,E01005965,40.328,2
10691,E01011236,40.333,2
4766,E01005028,40.335,2
16107,E01016964,40.335,2
6372,E01006712,40.337,2
12006,E01012647,40.345,2
11984,E01012623,40.345,2
27843,E01029350,40.347,2
16397,E01017265,40.351,2
6548,E01006898,40.354,2
14814,E01015601,40.354,2
14313,E01015074,40.354,2
6593,E01006945,40.356,2
6380,E01006723,40.356,2
25373,E01026716,40.358,2
3274,E01003432,40.359,2
15099,E01015897,40.365,2
30617,E01032260,40.372,2
19922,E01020990,40.373,2
6857,E01007219,40.374,2
6623,E01006977,40.377,2
13328,E01014042,40.387,2
31748,E01033689,40.389,2
1878,E01001978,40.391,2
11313,E01011900,40.391,2
9237,E01009747,40.392,2
30858,E01032510,40.394,2
26012,E01027397,40.397,2
11272,E01011859,40.397,2
5857,E01006175,40.402,2
11330,E01011918,40.402,2
19749,E01020809,40.406,2
7518,E01007906,40.411,2
30823,E01032474,40.412,2
9744,E01010265,40.412,2
16587,E01017472,40.412,2
3020,E01003168,40.412,2
9639,E01010158,40.413,2
5280,E01005580,40.413,2
9789,E01010314,40.423,2
23392,E01024648,40.429,2
31772,E01033716,40.444,2
30836,E01032487,40.445,2
12064,E01012705,40.445,2
16350,E01017216,40.447,2
11338,E01011926,40.459,2
5990,E01006309,40.461,2
13158,E01013852,40.462,2
93,E01000101,40.463,2
6596,E01006948,40.465,2
7932,E01008337,40.465,2
4987,E01005274,40.466,2
9377,E01009890,40.467,2
28696,E01030246,40.471,2
1449,E01001507,40.471,2
1996,E01002099,40.472,2
13141,E01013834,40.473,2
6109,E01006428,40.476,2
18496,E01019500,40.477,2
1068,E01001118,40.478,2
19814,E01020878,40.479,2
2738,E01002881,40.49,2
26564,E01027986,40.49,2
9996,E01010525,40.494,2
4500,E01004757,40.501,2
1008,E01001057,40.503,2
18185,E01019172,40.507,2
15572,E01016397,40.507,2
26139,E01027534,40.519,2
11154,E01011737,40.521,2
5656,E01005974,40.522,2
23964,E01025244,40.531,2
23069,E01024306,40.532,2
21171,E01022289,40.535,2
23258,E01024505,40.536,2
5988,E01006307,40.538,2
31688,E01033605,40.54,2
31417,E01033215,40.541,2
2598,E01002734,40.543,2
4953,E01005237,40.543,2
9241,E01009751,40.552,2
25001,E01026328,40.558,2
19601,E01020647,40.559,2
28289,E01029809,40.56,2
18480,E01019483,40.567,2
10352,E01010889,40.572,2
18544,E01019549,40.574,2
14978,E01015773,40.575,2
25496,E01026844,40.589,2
24844,E01026161,40.596,2
11100,E01011681,40.604,2
28049,E01029564,40.605,2
13357,E01014071,40.606,2
3338,E01003499,40.608,2
17802,E01018771,40.617,2
9000,E01009487,40.622,2
9530,E01010046,40.625,2
9360,E01009872,40.626,2
3734,E01003912,40.627,2
6938,E01007300,40.63,2
9130,E01009632,40.632,2
1561,E01001625,40.633,2
23351,E01024604,40.635,2
11941,E01012580,40.635,2
8242,E01008661,40.654,2
15023,E01015820,40.659,2
9880,E01010406,40.67,2
23131,E01024374,40.671,2
13154,E01013847,40.679,2
17749,E01018716,40.681,2
13784,E01014515,40.681,2
7098,E01007464,40.683,2
13555,E01014278,40.685,2
2906,E01003052,40.689,2
3328,E01003488,40.69,2
20492,E01021576,40.693,2
23408,E01024664,40.695,2
26417,E01027825,40.7,2
28453,E01029987,40.703,2
10745,E01011295,40.705,2
21938,E01023108,40.709,2
15043,E01015840,40.712,2
7323,E01007697,40.713,2
15265,E01016068,40.719,2
7852,E01008253,40.721,2
6887,E01007249,40.721,2
14311,E01015072,40.722,2
9972,E01010500,40.724,2
2205,E01002316,40.727,2
8818,E01009291,40.733,2
31864,E01034500,40.741364620938626,2
11870,E01012506,40.746,2
13588,E01014311,40.751,2
4577,E01004838,40.755,2
15203,E01016004,40.759,2
10705,E01011250,40.76,2
21734,E01022900,40.761,2
25956,E01027339,40.762,2
9297,E01009809,40.764,2
13586,E01014309,40.769,2
17526,E01018485,40.776,2
23670,E01024941,40.779,2
6376,E01006718,40.793,2
13791,E01014522,40.799,2
5789,E01006107,40.802,2
7487,E01007871,40.808,2
6932,E01007294,40.811,2
5353,E01005661,40.817,2
17563,E01018523,40.819,2
9276,E01009788,40.82,2
16335,E01017201,40.822,2
15991,E01016848,40.824,2
1203,E01001257,40.826,2
7327,E01007701,40.831,2
1101,E01001151,40.839,2
9871,E01010397,40.845,2
15047,E01015844,40.851,2
14808,E01015595,40.854,2
7179,E01007548,40.857,2
22904,E01024128,40.861,2
6560,E01006912,40.867,2
19744,E01020802,40.868,2
3413,E01003577,40.868,2
10393,E01010930,40.869,2
4676,E01004938,40.877,2
8906,E01009391,40.879,2
25262,E01026600,40.882,2
851,E01000890,40.883,2
10501,E01011041,40.889,2
10892,E01011450,40.891,2
18560,E01019565,40.897,2
9759,E01010284,40.903,2
5633,E01005950,40.903,2
2824,E01002969,40.913,2
15651,E01016480,40.916,2
7078,E01007443,40.921,2
88,E01000096,40.926,2
22947,E01024177,40.928,2
1582,E01001653,40.929,2
10923,E01011481,40.936,2
698,E01000729,40.937,2
13254,E01013963,40.942,2
8017,E01008428,40.949,2
7265,E01007635,40.949,2
13411,E01014125,40.951,2
3095,E01003246,40.956,2
10184,E01010716,40.958,2
31343,E01033112,40.961,2
9582,E01010101,40.965,2
31840,E01035463,40.96718959107807,2
21010,E01022122,40.97,2
14822,E01015610,40.974,2
24794,E01026108,40.977,2
6435,E01006783,40.978,2
8740,E01009210,40.987,2
5033,E01005323,40.988,2
31685,E01033602,40.99,2
25593,E01026951,40.991,2
22857,E01024080,41.001,2
30197,E01031808,41.008,2
65,E01000072,41.016,2
26686,E01028112,41.017,2
20604,E01021703,41.023,2
25486,E01026834,41.024,2
10539,E01011079,41.024,2
1723,E01001820,41.027,2
70,E01000077,41.032,2
19843,E01020908,41.034,2
1371,E01001426,41.035,2
31751,E01033692,41.046,2
8167,E01008584,41.053,2
7931,E01008336,41.065,2
9819,E01010344,41.066,2
11752,E01012384,41.067,2
4707,E01004969,41.068,2
31481,E01033300,41.075,2
2919,E01003065,41.077,2
6208,E01006536,41.081,2
16621,E01017509,41.083,2
21740,E01022906,41.087,2
1499,E01001559,41.09,2
10771,E01011321,41.097,2
15309,E01016117,41.098,2
14905,E01015699,41.099,2
11626,E01012247,41.1,2
25143,E01026477,41.1,2
15238,E01016041,41.102,2
19845,E01020910,41.104,2
528,E01000551,41.111,2
31431,E01033237,41.114,2
7586,E01007975,41.123,2
1877,E01001977,41.128,2
25865,E01027243,41.131,2
6382,E01006725,41.134,2
31799,E01033751,41.135,2
20242,E01021315,41.137,2
22885,E01024108,41.141,2
13901,E01014640,41.143,2
4993,E01005280,41.149,2
8743,E01009213,41.167,2
11502,E01012108,41.167,2
7830,E01008231,41.17,2
42,E01000049,41.172,2
13209,E01013905,41.174,2
18567,E01019572,41.175,2
2734,E01002877,41.177,2
8449,E01008881,41.179,2
17503,E01018459,41.185,2
1991,E01002094,41.188,2
14089,E01014842,41.189,2
10679,E01011224,41.193,2
1280,E01001334,41.199,2
23022,E01024257,41.204,2
23802,E01025077,41.208,2
9785,E01010310,41.209,2
4173,E01004407,41.22,2
23634,E01024902,41.223,2
8916,E01009403,41.254,2
29476,E01031044,41.254,2
4070,E01004298,41.255,2
9545,E01010061,41.264,2
29521,E01031092,41.266,2
10258,E01010792,41.28,2
6529,E01006879,41.28,2
5399,E01005714,41.286,2
25819,E01027195,41.289,2
7619,E01008008,41.291,2
9372,E01009885,41.295,2
25958,E01027341,41.297,2
12469,E01013128,41.301,2
4028,E01004239,41.301,2
20035,E01021103,41.302,2
19579,E01020624,41.315,2
31821,E01033879,41.32040595150624,2
25851,E01027229,41.323,2
8704,E01009165,41.325,2
8196,E01008613,41.326,2
20848,E01021953,41.332,2
5692,E01006010,41.338,2
24290,E01025581,41.349,2
13160,E01013854,41.352,2
2727,E01002870,41.357,2
15027,E01015824,41.37,2
25603,E01026961,41.376,2
25967,E01027351,41.379,2
1988,E01002091,41.384,2
19860,E01020925,41.385,2
13614,E01014337,41.387,2
26133,E01027528,41.394,2
9028,E01009515,41.398,2
18506,E01019510,41.409,2
15617,E01016443,41.41,2
9975,E01010503,41.413,2
9505,E01010021,41.415,2
15983,E01016839,41.421,2
30661,E01032307,41.422,2
9234,E01009744,41.423,2
18017,E01018999,41.429,2
14977,E01015772,41.43,2
10206,E01010738,41.433,2
13767,E01014497,41.435,2
19594,E01020639,41.436,2
12908,E01013585,41.436,2
4954,E01005238,41.445,2
11846,E01012480,41.448,2
1065,E01001114,41.451,2
12280,E01012932,41.456,2
7820,E01008221,41.46,2
15632,E01016458,41.477,2
1879,E01001979,41.479,2
11228,E01011815,41.479,2
27012,E01028454,41.48,2
9419,E01009932,41.484,2
31284,E01033040,41.484,2
5585,E01005902,41.501,2
1430,E01001486,41.507,2
8354,E01008776,41.511,2
7609,E01007998,41.518,2
11218,E01011805,41.526,2
5152,E01005450,41.528,2
13551,E01014274,41.529,2
27616,E01029109,41.53,2
8394,E01008825,41.531,2
1196,E01001249,41.534,2
14886,E01015680,41.54,2
10708,E01011253,41.542,2
8460,E01008892,41.546,2
31672,E01033584,41.55,2
31164,E01032879,41.559,2
37,E01000042,41.573,2
8209,E01008628,41.594,2
5079,E01005369,41.604,2
9525,E01010041,41.608,2
4604,E01004865,41.613,2
8322,E01008744,41.617,2
371,E01000386,41.618,2
25870,E01027248,41.618,2
7115,E01007482,41.619,2
23877,E01025157,41.627,2
1266,E01001320,41.628,2
14954,E01015749,41.637,2
10805,E01011355,41.638,2
23622,E01024890,41.641,2
141,E01000153,41.649,2
18537,E01019542,41.649,2
5570,E01005887,41.657,2
4034,E01004247,41.665,2
4924,E01005206,41.67,2
7593,E01007982,41.672,2
6086,E01006405,41.675,2
8595,E01009043,41.675,2
24024,E01025305,41.676,2
8542,E01008984,41.678,2
5359,E01005670,41.686,2
12051,E01012692,41.692,2
13575,E01014298,41.694,2
28488,E01030024,41.699,2
5265,E01005565,41.701,2
24738,E01026050,41.701,2
4697,E01004959,41.704,2
2736,E01002879,41.706,2
712,E01000744,41.713,2
9073,E01009566,41.718,2
13122,E01013815,41.721,2
23403,E01024659,41.721,2
10494,E01011034,41.723,2
1566,E01001634,41.733,2
29505,E01031075,41.733,2
21204,E01022322,41.734,2
10217,E01010749,41.74,2
8870,E01009346,41.743,2
2709,E01002852,41.748,2
9215,E01009725,41.752,2
31542,E01033396,41.76,2
22838,E01024061,41.776,2
30992,E01032658,41.778,2
965,E01001010,41.778,2
1682,E01001772,41.78,2
27127,E01028576,41.782,2
26884,E01028318,41.787,2
4833,E01005100,41.788,2
6964,E01007326,41.788,2
5346,E01005652,41.792,2
8691,E01009146,41.792,2
18558,E01019563,41.798,2
23759,E01025032,41.799,2
699,E01000730,41.8,2
5100,E01005392,41.804,2
12047,E01012688,41.806,2
30179,E01031790,41.811,2
8386,E01008813,41.815,2
4855,E01005125,41.816,2
10988,E01011558,41.818,2
9914,E01010441,41.822,2
13736,E01014464,41.825,2
19741,E01020798,41.826,2
20197,E01021268,41.836,2
1861,E01001961,41.84,2
10675,E01011220,41.842,2
10357,E01010894,41.844,2
5681,E01005999,41.844,2
19249,E01020280,41.846,2
19709,E01020763,41.86,2
13467,E01014185,41.862,2
31324,E01033086,41.863,2
11969,E01012608,41.867,2
8994,E01009481,41.877,2
9012,E01009499,41.878,2
4694,E01004956,41.879,2
5714,E01006032,41.88,2
6096,E01006415,41.885,2
13665,E01014390,41.885,2
19561,E01020606,41.886,2
4936,E01005220,41.89,2
8280,E01008699,41.891,2
31531,E01033383,41.894,2
6614,E01006966,41.9,2
6519,E01006869,41.902,2
13513,E01014234,41.903,2
12472,E01013131,41.905,2
11898,E01012534,41.927,2
15133,E01015931,41.929,2
14932,E01015726,41.937,2
7437,E01007815,41.941,2
9274,E01009786,41.944,2
21859,E01023029,41.945,2
11454,E01012051,41.946,2
